Date,Ticker,Action,Open,Close,RSI,ADX,Volume,EMA_20,Market Cap,Sector,Corresponding ETF,SP,Percentage Change,Transaction Price,Duration
2020-01-10,AAOI,Buy,13.100000381469727,12.930000305175781,73.92137425929765,30.60300274878939,855300,11.77947548647428,408143872,Technology,XLK,1.0,,13.100000381469727,2020-01-10 00:00:00
2020-01-28,AAOI,Sell,13.350000381469727,12.9399995803833,53.23759196814682,46.4486393519503,602600,13.24336205946586,408143872,Technology,XLK,1.0,-1.221380125398705,12.9399995803833,18
2020-05-08,AAOI,Buy,10.789999961853027,10.1899995803833,75.04728319133316,31.092551780990455,2428700,9.693003303966313,408143872,Technology,XLK,1.0,,10.789999961853027,2020-05-08 00:00:00
2020-05-11,AAOI,Sell,10.020000457763672,9.710000038146973,55.112703656718885,31.3968192433779,935600,9.740336282672692,408143872,Technology,XLK,1.0,-10.009267168899788,9.710000038146973,3
2020-07-13,AAOI,Buy,11.699999809265137,10.800000190734863,61.47675464752245,31.367630687923448,833500,10.448063533917933,408143872,Technology,XLK,1.0,,11.699999809265137,2020-07-13 00:00:00
2020-07-27,AAOI,Sell,13.770000457763672,13.970000267028809,65.64918678068193,38.24280667813209,821600,11.842241828374398,408143872,Technology,XLK,0.0,19.40171363050858,13.970000267028809,14
2020-08-03,AAOI,Buy,14.40999984741211,16.059999465942383,65.89234731972113,40.46896410265471,3122400,12.608433592166431,408143872,Technology,XLK,1.0,,14.40999984741211,2020-08-03 00:00:00
2020-08-10,AAOI,Sell,15.890000343322754,13.819999694824219,66.0871459155961,45.2093224081445,1967400,13.88066027294857,408143872,Technology,XLK,1.0,-4.094380005797492,13.819999694824219,7
2020-08-14,ACHC,Buy,30.399999618530273,30.81999969482422,60.87954608884939,39.05084339469875,641000,29.806298634691675,6391242240,Healthcare,XLV,1.0,,30.399999618530273,2020-08-14 00:00:00
2020-08-17,ACHC,Sell,30.940000534057617,30.559999465942383,61.92662029749121,39.152937516142025,307900,29.902841592799536,6391242240,Healthcare,XLV,1.0,0.5263152941442201,30.559999465942383,3
2020-11-10,ACHC,Buy,40.93000030517578,40.650001525878906,72.74752257852799,31.131338451645707,646900,34.32334467671869,6391242240,Healthcare,XLV,1.0,,40.93000030517578,2020-11-10 00:00:00
2020-11-11,ACHC,Sell,41.16999816894531,40.5099983215332,74.38841236089607,32.60118694996912,450000,34.92588342425776,6391242240,Healthcare,XLV,1.0,-1.0261470327657607,40.5099983215332,1
2020-11-17,ACHC,Buy,42.7599983215332,43.220001220703125,74.5996577306591,38.58056156623286,690800,36.96660300659526,6391242240,Healthcare,XLV,1.0,,42.7599983215332,2020-11-17 00:00:00
2020-11-18,ACHC,Sell,43.150001525878906,42.86000061035156,77.14183642748283,40.32314098820776,350700,37.5621647412722,6391242240,Healthcare,XLV,1.0,0.23386878564960076,42.86000061035156,1
2020-12-02,ACHC,Buy,41.959999084472656,42.279998779296875,63.385476489848905,44.923274017954675,769400,40.77861655707706,6391242240,Healthcare,XLV,1.0,,41.959999084472656,2020-12-02 00:00:00
2020-12-07,ACHC,Sell,42.86000061035156,42.2400016784668,65.9780751543025,44.19039487857295,275100,41.19451131854115,6391242240,Healthcare,XLV,1.0,0.6673083891885877,42.2400016784668,5
2020-12-08,ACHC,Buy,41.95000076293945,43.5099983215332,61.14269276685107,44.13843747273734,866300,41.29408182901026,6391242240,Healthcare,XLV,1.0,,41.95000076293945,2020-12-08 00:00:00
2020-12-16,ACHC,Sell,48.27000045776367,48.380001068115234,75.71617643037239,48.4196817098178,492000,43.77574525310332,6391242240,Healthcare,XLV,1.0,15.327771604849023,48.380001068115234,8
2020-12-17,ACHC,Buy,48.599998474121094,49.959999084472656,76.68443763502768,49.51536283156527,794100,44.21424580691397,6391242240,Healthcare,XLV,1.0,,48.599998474121094,2020-12-17 00:00:00
2020-12-23,ACHC,Sell,48.91999816894531,48.97999954223633,69.69269762634778,52.47451824950988,398600,45.7674586799881,6391242240,Healthcare,XLV,0.0,0.7818952264321166,48.97999954223633,6
2020-12-30,ACHC,Buy,50.0,50.29999923706055,66.5328238687237,52.0549800236166,970900,46.761642721124545,6391242240,Healthcare,XLV,1.0,,50.0,2020-12-30 00:00:00
2020-12-30,ACHC,Sell,50.0,50.29999923706055,66.5328238687237,52.0549800236166,970900,46.761642721124545,6391242240,Healthcare,XLV,1.0,0.5999984741210938,50.29999923706055,0
2020-11-09,ABCB,Buy,31.889999389648438,33.970001220703125,59.93388522149045,34.776600872959776,839800,28.142627509089856,3451909376,Financial Services,XLF,1.0,,31.889999389648438,2020-11-09 00:00:00
2020-11-10,ABCB,Sell,34.459999084472656,34.97999954223633,73.09241940111816,36.385373669735635,415800,28.697615481624453,3451909376,Financial Services,XLF,1.0,9.689558519060089,34.97999954223633,1
2020-11-12,ABCB,Buy,32.41999816894531,32.38999938964844,67.09539794402298,38.40839313302457,599300,29.6915628197616,3451909376,Financial Services,XLF,1.0,,32.41999816894531,2020-11-12 00:00:00
2020-11-13,ABCB,Sell,32.88999938964844,33.5099983215332,62.17977469767308,37.989912906131785,337600,29.94855677879844,3451909376,Financial Services,XLF,1.0,3.362122807372603,33.5099983215332,1
2020-11-24,ABCB,Buy,35.38999938964844,35.81999969482422,64.50987702483889,37.02030758846992,593400,32.17124424981805,3451909376,Financial Services,XLF,1.0,,35.38999938964844,2020-11-24 00:00:00
2020-11-25,ABCB,Sell,35.349998474121094,35.72999954223633,68.24246090518223,37.30107403500021,356500,32.51874476839007,3451909376,Financial Services,XLF,1.0,0.9607238159132055,35.72999954223633,1
2020-11-30,ABCB,Buy,35.09000015258789,34.0099983215332,65.03586783143027,37.20529386771569,600600,33.058428101415565,3451909376,Financial Services,XLF,1.0,,35.09000015258789,2020-11-30 00:00:00
2020-12-01,ABCB,Sell,34.95000076293945,34.83000183105469,58.04473919604256,36.661955434876425,424500,33.14905383666486,3451909376,Financial Services,XLF,1.0,-0.7409470515890786,34.83000183105469,1
2020-12-04,ABCB,Buy,35.9900016784668,36.2599983215332,62.24495845010267,35.960003136598495,546200,33.72508180821875,3451909376,Financial Services,XLF,1.0,,35.9900016784668,2020-12-04 00:00:00
2020-12-07,ABCB,Sell,36.279998779296875,36.83000183105469,64.93752343488636,36.12524976425694,281400,33.96650242853441,3451909376,Financial Services,XLF,1.0,2.333981976695688,36.83000183105469,3
2020-12-08,ABCB,Buy,36.599998474121094,37.08000183105469,66.73536928064168,36.5533876132235,503000,34.239216657345864,3451909376,Financial Services,XLF,1.0,,36.599998474121094,2020-12-08 00:00:00
2020-12-09,ABCB,Sell,37.540000915527344,37.75,67.52195649738044,37.157984210067134,473000,34.509767626270516,3451909376,Financial Services,XLF,1.0,3.142080802795777,37.75,1
2020-12-18,ABCB,Buy,38.619998931884766,37.79999923706055,68.89222813691562,33.83489646125393,1521200,36.38790702636514,3451909376,Financial Services,XLF,1.0,,38.619998931884766,2020-12-18 00:00:00
2020-12-21,ABCB,Sell,38.0,36.66999816894531,62.83730656806718,32.86477337833153,389300,36.522391998812324,3451909376,Financial Services,XLF,1.0,-5.04919942224423,36.66999816894531,3
2020-06-08,AA,Buy,12.699999809265137,12.979999542236328,76.9736585336192,30.82160903976921,11247200,9.286220364735696,7949121536,Basic Materials,XLB,1.0,,12.699999809265137,2020-06-08 00:00:00
2020-06-12,AA,Sell,11.199999809265137,11.529999732971191,54.64515976230568,36.68971590726736,10185600,10.160801532686005,7949121536,Basic Materials,XLB,0.0,-9.212599164295934,11.529999732971191,4
2020-06-19,AA,Buy,11.979999542236328,11.479999542236328,61.119250611217524,33.36523945509487,8894300,10.706132370429213,7949121536,Basic Materials,XLB,1.0,,11.979999542236328,2020-06-19 00:00:00
2020-06-25,AA,Sell,11.010000228881836,11.829999923706055,53.93844131885912,30.215937295744908,6728600,11.018380470961295,7949121536,Basic Materials,XLB,0.0,-1.25208367497377,11.829999923706055,6
