Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,185.6199951171875,189.74000549316406,185.6199951171875,186.5,186.5,101500,29.33849052220241,56.97816220530042,183.03975095951532,175.79179962158204,193.01341047617984,183.23749771118165,173.46158494618345,3.4166079112438013,3.3333632700688343,0.083244641174967,5.411076783202243,34.373668296934994,-41.98177300407233,51.281406741385794,1296300.0,PIPR,XLF,Financial Services,1.0,3176488192
2024-02-26,186.5,186.86000061035156,183.25,184.5500030517578,184.5500030517578,48900,28.879772231238665,56.709972280318674,183.36929848718052,176.21172904818667,193.19111257095375,183.68699798583984,174.18288340072593,3.2699261757704505,3.3206758512091574,-0.0507496754387069,5.318857754114695,50.862613202701674,-43.28553438599772,46.974267214390245,1194800.0,PIPR,XLF,Financial Services,1.0,3176488192
2024-02-27,185.1999969482422,187.57000732421875,183.75,187.52000427246094,187.52000427246094,92400,27.91955094237374,54.03919227170431,183.48174654094979,176.5387201855816,192.97605930608262,184.10149841308595,175.22693752008928,2.962185160075194,3.2489777129823647,-0.2867925529071709,5.196796529560186,-13.968636690314993,-55.99738193335071,51.09666941567882,1145900.0,PIPR,XLF,Financial Services,1.0,3176488192
2024-02-28,185.38999938964844,188.6999969482422,184.42999267578125,187.72000122070312,187.72000122070312,69100,27.14421903402768,57.33497142312199,183.86634251537942,176.96935877722393,193.20182576788227,184.5244987487793,175.84717172967635,2.9242436051555103,3.184030891416994,-0.2597872862614836,5.0984544434643695,16.247139221343087,-36.636222026375634,57.00241708537678,1238300.0,PIPR,XLF,Financial Services,1.0,3176488192
2024-02-29,189.89999389648438,190.3800048828125,186.75,188.27000427246094,188.27000427246094,118100,26.61351970653758,57.55569124605656,184.23335763017215,177.39095259853684,193.48082202701622,184.86699905395508,176.25317608089395,2.877146774748809,3.122654068083357,-0.24550729333454813,5.039279431249838,27.46864603067693,-35.33246064445024,62.59779219529412,1307400.0,PIPR,XLF,Financial Services,1.0,3176488192
2024-03-01,187.0500030517578,189.50999450683594,184.88999938964844,188.63999938964844,188.63999938964844,128500,26.39978620273722,58.19618025059944,184.61780016753298,177.81758207594564,192.56605322971154,185.60599899291992,178.6459447561283,2.8513344385333994,3.0683901421733655,-0.21705570363996607,4.938616963504314,75.49033027484244,-31.747042241192375,63.544675508026394,1425500.0,PIPR,XLF,Financial Services,1.0,3176488192
2024-03-04,188.49000549316406,192.0,187.47999572753906,190.7899932861328,190.7899932861328,167700,25.717097861748265,58.648246125345615,185.0008667601154,178.24199059805164,192.115839428667,186.1709991455078,180.22615886234863,2.8281325384418494,3.0203386214270624,-0.19220608298521302,4.91585826019597,38.38719980279714,-29.33507871109953,54.639635350845985,1554000.0,PIPR,XLF,Financial Services,1.0,3176488192
2024-03-05,189.6199951171875,193.3800048828125,189.0500030517578,189.8300018310547,189.8300018310547,140800,25.518365017899015,61.26924954606103,185.55221214354563,178.73406913483913,192.121983321107,186.17249908447266,180.22301484783833,2.949234465571834,3.0061177902560168,-0.05688332468418267,4.887582975357753,138.80488996827748,-8.52117587262562,56.77553037894365,1721700.0,PIPR,XLF,Financial Services,1.0,3176488192
2024-03-06,192.11000061035156,192.11000061035156,188.0,190.69000244140625,190.69000244140625,67900,25.56445588474819,59.457107428415604,185.95962068521317,179.169203750377,192.50138281464064,186.49649887084962,180.4916149270586,2.9339248682962307,2.9916792058640596,-0.057754337567828884,4.8477557507646765,151.44978172038336,-31.867174562474062,65.5815344532465,1580900.0,PIPR,XLF,Financial Services,1.0,3176488192
2024-03-07,192.33999633789062,192.88999938964844,190.25,191.27000427246094,191.27000427246094,73800,25.308148997962537,60.58187234247377,186.41013323342204,179.6209997774762,192.67887811957817,186.98449935913087,181.29012059868356,2.957099165634901,2.9847631978182276,-0.027664032183326803,4.795058955020883,108.59999728672022,-25.52182410423453,60.54353160186968,1648800.0,PIPR,XLF,Financial Services,1.0,3176488192
