Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,184.0,189.5500030517578,180.4669952392578,184.94000244140625,184.94000244140625,322800,21.92493355637499,41.25817937102021,196.84829787544865,195.5163995361328,227.96061961762692,203.23749923706055,178.51437885649418,-3.1872892471541263,-0.4361335833663844,-2.751155663787742,8.535160484696547,-91.83285699938293,-88.22891001307329,21.442175386492394,5119800.0,INSP,XLV,Healthcare,1.0,4717809664
2024-02-26,184.50999450683594,185.94000244140625,180.80999755859375,182.25999450683594,182.25999450683594,369800,22.054388333976583,40.68177148667437,195.71417450077794,195.10163886575137,227.34735912137754,201.83199920654297,176.3166392917084,-3.684564716607298,-1.085819810014567,-2.5987449065927306,8.574292436682509,-87.39350877819011,-89.98805343973117,17.828616144028658,4797000.0,INSP,XLV,Healthcare,1.0,4717809664
2024-02-27,182.69000244140625,186.74000549316406,180.4250030517578,184.94000244140625,184.94000244140625,497700,22.17459634174949,38.752655356719465,194.43282402516442,194.59804496932333,226.65236327002518,200.30449905395508,173.956634837885,-4.245968469886947,-1.717849541989043,-2.5281189278979035,8.328271897120365,-98.95143819830504,-95.8084639971103,18.375651369168207,4427200.0,INSP,XLV,Healthcare,1.0,4717809664
2024-02-28,180.88999938964844,183.3699951171875,177.0679931640625,177.61000061035156,177.61000061035156,502600,22.128907810537502,41.72842921929326,193.52874577909222,194.21929820352267,224.76365139021078,198.72099914550782,172.67834690080485,-4.423637803517693,-2.2590071942947727,-2.16463060922292,8.184466935997929,-89.76366959215773,-89.72587227096511,15.24040740461367,4924900.0,INSP,XLV,Healthcare,1.0,4717809664
2024-02-29,179.11000061035156,180.7779998779297,177.69000244140625,179.0399932861328,179.0399932861328,386700,22.5037177534473,36.50434776423282,192.01267481064073,193.5679531998689,223.83918712506252,197.0014991760254,170.16381122698826,-5.097155087859335,-2.826636773007685,-2.2705183148516497,8.162148531808345,-132.6400953213975,-98.2717701207586,18.777571486650036,4422300.0,INSP,XLV,Healthcare,1.0,4717809664
2024-03-01,179.44000244140625,185.02999877929688,178.2899932861328,183.52000427246094,183.52000427246094,370600,22.851755557577828,38.13162308883099,190.77718133211616,192.99822928168317,222.54274879984024,195.40999908447264,168.27724936910505,-5.45267884261898,-3.351845186929944,-2.1008336556890357,7.8054235843633295,-117.60790660765774,-93.06415430521864,20.807685024678555,4809000.0,INSP,XLV,Healthcare,1.0,4717809664
2024-03-04,184.5800018310547,184.9499969482422,179.80999755859375,183.49000549316406,183.49000549316406,246400,22.27805847124794,43.055412301029904,190.08602161214898,192.6265341832823,219.6043694705092,193.77499923706054,167.94562900361188,-5.311704510913131,-3.743817051726581,-1.56788745918655,7.72932229213481,-67.74576233828618,-67.15198728461017,27.423054348706554,5179600.0,INSP,XLV,Healthcare,1.0,4717809664
2024-03-05,182.19000244140625,183.5500030517578,177.1699981689453,180.08999633789062,180.08999633789062,286000,21.745339748227334,43.030716762723095,189.4578296008171,192.26823894053257,215.68528947659289,192.0479995727539,168.4107096689149,-5.1431153558064295,-4.023676712542551,-1.1194386432638783,7.5443706562429265,-54.37098545376742,-67.27138266866156,33.601275351401014,4933200.0,INSP,XLV,Healthcare,1.0,4717809664
2024-03-06,182.9199981689453,192.11000061035156,182.22999572753906,191.88999938964844,191.88999938964844,402400,21.65392647308799,40.215296652093045,188.56565500434792,191.7906607992525,211.6461823120001,190.24449920654297,168.84281610108584,-5.223644635778186,-4.2636702971896785,-0.9599743385885073,7.461201672426467,-87.03451374430034,-84.5989106869018,34.933518033648525,4647200.0,INSP,XLV,Healthcare,1.0,4717809664
2024-03-07,194.19000244140625,210.75999450683594,193.5500030517578,205.86000061035156,205.86000061035156,688600,20.262533733415477,51.962440354796904,188.88225923151938,191.7945564302484,202.36822493535072,188.53899917602538,174.70977341670005,-4.2858978779431425,-4.268115813340371,-0.01778206460277154,7.786830429571786,64.26545540357587,-24.46234217868841,33.76024275850646,5049600.0,INSP,XLV,Healthcare,1.0,4717809664
