Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,20.549999237060547,21.25,19.93000030517578,20.489999771118164,20.489999771118164,1199800,18.9841517259365,59.31826356728447,18.815818749212813,18.767299842834472,21.10617376934889,18.2689998626709,15.43182595599291,0.24345195670705522,-0.019883045900136436,0.26333500260719167,1.2135976185465052,120.02120256478224,-10.294108623863632,65.39031129271531,2568100.0,ACMR,XLK,Technology,0.0,1339385728
2024-02-26,22.020000457763672,22.290000915527344,21.207000732421875,21.600000381469727,21.600000381469727,1844200,19.326378740732554,58.79710159583724,18.975264560822847,18.834856702767166,21.153398776807684,18.280999851226806,15.408600925645928,0.34621980123969465,0.053337523527829785,0.29288227771186487,1.221197766852056,109.38340818917918,-13.693697347084342,71.95608820003734,1368300.0,ACMR,XLK,Technology,0.0,1339385728
2024-02-27,21.940000534057617,22.7810001373291,21.489999771118164,21.790000915527344,21.790000915527344,3998400,20.184593034374966,63.10278888749773,19.225239400884455,18.94329370977511,21.61940762125276,18.411999893188476,15.204592165124192,0.5113374511865914,0.1449375090595821,0.3663999421270092,1.2625408652489933,146.74336826033917,-11.165056634054505,78.32640428353655,3212500.0,ACMR,XLK,Technology,1.0,1339385728
2024-02-28,25.200000762939453,31.0049991607666,25.170000076293945,30.68000030517578,30.68000030517578,12244400,21.21711433680839,63.8001185724267,19.469502402279016,19.054929286471275,22.090606638187566,18.561999893188478,15.03339314818939,0.6500326616830705,0.2459565395842798,0.40407612209879074,1.264573686746275,142.01199921631553,-14.855333414342999,81.71661557144238,7210900.0,ACMR,XLK,Technology,1.0,1339385728
2024-02-29,31.709999084472656,32.97999954223633,30.0,30.920000076293945,30.920000076293945,3508000,24.343326132578447,81.4578789084729,20.537168869221563,19.510814424459685,25.532220074873287,19.195499897003174,12.85877971913306,1.4604629612555904,0.48885782391854193,0.9716051373370485,1.8324611552100596,319.04398088089795,-2.2161532735840455,91.75934875976506,19455300.0,ACMR,XLK,Technology,1.0,1339385728
2024-03-01,31.549999237060547,34.400001525878906,30.81599998474121,33.90999984741211,33.90999984741211,3740400,27.51435401471841,81.71715709316133,21.526009936561792,19.958233469629658,27.94209920472559,19.880499935150148,11.818900665574706,2.0979173035026832,0.8106697198353702,1.287247583667313,1.914428182854793,245.7881720682649,-13.054496991755611,92.6369820665599,22963300.0,ACMR,XLK,Technology,1.0,1339385728
2024-03-04,33.560001373291016,33.720001220703125,30.030000686645508,31.920000076293945,31.920000076293945,4187600,30.6300217558753,84.60532310928868,22.705437547118965,20.50536156287603,30.717540629272314,20.726499938964842,10.735459248657373,2.8119579544862994,1.210927366765556,1.6010305877207434,2.0336834227321434,189.83089977416398,-2.9080214356526315,93.41895411899392,26703700.0,ACMR,XLK,Technology,1.0,1339385728
2024-03-05,31.31999969482422,31.329999923706055,27.281999588012695,29.219999313354492,29.219999313354492,3264600,32.98908463982801,76.00015322785127,23.583014930849917,20.952994445755163,32.391466009374064,21.510499954223633,10.6295338990732,3.1805999875667545,1.6048618909257957,1.5757380966409589,2.165563118306033,125.20759983394188,-14.718107493852905,81.4601117667711,22516100.0,ACMR,XLK,Technology,1.0,1339385728
2024-03-06,31.190000534057617,31.200000762939453,29.350000381469727,30.459999084472656,30.459999084472656,1762700,33.52833786757376,66.16688288067405,24.11987058632654,21.277190715072784,33.22764640801102,22.179499912261964,11.131353416512907,3.217791263306225,1.9274477654018816,1.2903434979043433,2.342165787589977,71.55602834652952,-31.23870452132016,76.1342608724324,19251500.0,ACMR,XLK,Technology,1.0,1339385728
2024-03-07,31.360000610351562,32.18000030517578,30.299999237060547,30.399999618530273,30.399999618530273,2514500,34.02907300762339,68.20171951935852,24.723692348054744,21.637300847206113,34.1622762755902,22.878499889373778,11.594723503157354,3.3091771019570437,2.203793632712914,1.1053834692441296,2.3162969063039043,71.82834149530476,-23.760718051969324,76.78343319481783,21014200.0,ACMR,XLK,Technology,1.0,1339385728
