Date,Open,High,Low,Close,Adj Close,Volume,ADX,RSI,EMA_20,EMA_50,Upper_BBand,Middle_BBand,Lower_BBand,MACD,MACD_Signal,MACD_Hist,ATR,CCI,Williams_%R,MFI,OBV,Ticker,Corresponding ETF,Sector,SP,Market Cap
2024-02-23,10.8100004196167,10.819999694824219,10.8100004196167,10.819999694824219,10.819999694824219,188100,25.524044406485135,51.739231825694986,10.817967746119361,10.780699996948242,10.894282048595247,10.824749994277955,10.755217939960662,0.012456181723084825,0.017982236545801018,-0.005526054822716193,0.02670830859435993,-20.521510711079298,-44.000244140625,11.045534430588468,1281900.0,AIRJ,XLI,Industrials,1.0,720695360
2024-02-26,10.8100004196167,10.819999694824219,10.8100004196167,10.819999694824219,10.819999694824219,265700,25.182707217138468,51.739231825694986,10.818161265043633,10.782241161570829,10.893989975435751,10.826249980926514,10.758509986417277,0.01129000692883153,0.01664379062240712,-0.00535378369357559,0.025514806209585617,-41.78930819189151,-44.000244140625,10.275193583492126,1281900.0,AIRJ,XLI,Industrials,1.0,720695360
2024-02-27,10.819999694824219,10.829999923706055,10.819999694824219,10.829999923706055,10.829999923706055,158900,24.865751255602273,51.739231825695,10.818336353594166,10.78372188836508,10.889935329587969,10.829249954223632,10.768564578859296,0.010247676170612507,0.015364567732048199,-0.0051168915614356915,0.024406553995152326,-45.641945889541255,-44.000244140625,10.275193583492126,1281900.0,AIRJ,XLI,Industrials,1.0,720695360
2024-02-28,10.829999923706055,10.829999923706055,10.824999809265137,10.824999809265137,10.824999809265137,155100,24.239606938897907,54.40606074903806,10.819447169795298,10.785536713280411,10.886515269577751,10.832249927520753,10.777984585463754,0.01011199168485355,0.014314052522609269,-0.0042020608377557195,0.023377530772772583,19.38652072624552,-36.00006103515625,30.400040122550298,1440800.0,AIRJ,XLI,Industrials,1.0,720695360
2024-02-29,10.824999809265137,10.829999923706055,10.824999809265137,10.824999809265137,10.824999809265137,709100,23.658187216243853,52.83400076834752,10.819975992601949,10.78708428567197,10.88585429009508,10.833499908447266,10.78114552679945,0.009491580275541978,0.013349558073195811,-0.003857977797653834,0.02206485817764011,72.44929045373712,-37.50009934116937,30.380210532599154,1285700.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-01,10.819999694824219,10.829999923706055,10.760000228881836,10.770000457763672,10.770000457763672,230600,23.11829747377937,52.83400076834751,10.820454451331775,10.788571168950133,10.872349678697919,10.829749917984008,10.787150157270098,0.008897336803567413,0.012459113819270132,-0.003561777015702719,0.020845947910731386,78.89708404803913,-16.6670198787776,30.414728711140732,1285700.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-04,10.8100004196167,10.8100004196167,10.770000457763672,10.779999732971191,10.779999732971191,17500,24.04328464287375,38.60409086631872,10.815649309087194,10.78784290576635,10.860300429696688,10.823249959945679,10.78619949019467,0.003942954626792172,0.01075588198077454,-0.006812927353982368,0.02435692983312334,-278.1565111782279,-77.77730682829653,22.936177388856102,1055100.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-05,10.579999923706055,10.809000015258789,9.020000457763672,10.430000305175781,10.430000305175781,19900,24.90220129988996,41.6795176717912,10.81225411136186,10.78753533036262,10.863014235369784,10.821749925613403,10.780485615857023,0.0008140451928593251,0.008767514623191497,-0.007953469430332172,0.025474289263116484,-218.51284724179405,-71.4291553133515,22.997622941899408,1072600.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-06,10.829999923706055,10.930000305175781,9.649999618530273,10.729999542236328,10.729999542236328,12900,29.724722365269233,14.430934784009427,10.775848986963185,10.773514348982744,10.978604078881853,10.802749919891358,10.626895760900863,-0.0295668387198873,0.0011006439545757376,-0.030667482674463037,0.15144037985111655,-466.6666666666618,-22.099432958783343,17.760318795044626,1052700.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-07,9.75,10.880000114440918,9.75,10.300000190734863,10.300000190734863,16300,33.35630167877001,46.63521050757652,10.771482373179674,10.77180788597308,10.974970713742053,10.797249889373779,10.619529065005505,-0.029101018444761095,-0.004939688525291629,-0.024161329919469468,0.2320518303364302,-147.13973765042658,-10.471244969492407,18.887698827296816,1065600.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-08,10.25,10.699999809265137,9.899999618530273,10.399999618530273,10.399999618530273,13200,36.728482469877875,29.49846119327333,10.726579308184931,10.75330562341472,11.045123976362907,10.768499898910523,10.49187582145814,-0.06270636657183282,-0.016493024134599868,-0.04621334243723295,0.29619099348675076,-143.6255408826724,-32.98430182046955,18.577991718949043,1049300.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-11,11.479999542236328,49.11000061035156,10.699999809265137,29.270000457763672,29.270000457763672,799400,39.85979320447803,35.43991836342548,10.695476480598773,10.739450485968272,11.063865449420422,10.746499872207641,10.42913429499486,-0.08034357822535299,-0.029263134952750493,-0.05108044327260249,0.3321773647187588,-103.61363552302842,-27.748729266319817,23.482289719099434,1062500.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-12,27.920000076293945,27.920000076293945,19.1200008392334,21.0,21.0,94000,43.64810107503816,96.43824177567507,12.464478764138287,11.466138720156327,19.75134454103543,11.66949987411499,3.587655207194551,1.4120529021356685,0.25900007246493334,1.1530528296707352,3.073450480940368,466.66666666666686,-49.488650728546276,79.85860552197231,1861900.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-13,20.93000030517578,20.93000030517578,17.5,18.3799991607666,18.3799991607666,17800,47.165815526272574,66.69608460762947,13.277385548506068,11.840015633091372,21.208648730099334,12.177999877929688,3.1473510257600417,1.905502496646653,0.5883005573012773,1.3172019393453755,3.5789182764825043,171.93388524105865,-70.11723747408618,78.55723003149086,1767900.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-14,19.15999984741211,20.790000915527344,16.200000762939453,19.399999618530273,19.399999618530273,19000,49.81387569799629,60.34636066398895,13.763348749673737,12.096485575353146,21.952953327400586,12.555499839782716,3.1580463521648454,2.0613902601947967,0.8829184978799811,1.1784717623148155,3.573281256733754,82.7707067240283,-76.65253512751927,77.75695577756652,1750100.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-15,16.649999618530273,17.0,10.84000015258789,12.0,12.0,29600,51.78142244030371,61.86839082262042,14.300172641945789,12.382897890771856,22.799887382785148,12.983999824523925,3.1681122662627033,2.2414004788624418,1.1546148940764733,1.0867855847859684,3.6459040350090492,65.5694946368609,-74.10825861496897,81.90956117643347,1769100.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-18,12.399999618530273,13.350000381469727,8.399999618530273,11.0600004196167,11.0600004196167,62200,51.80680217931204,47.59524288385203,14.081108580808095,12.367882287212176,22.82025898372944,13.042999839782714,3.2657406958359925,1.7665777406838234,1.2770074633979434,0.4895702772858801,3.9969108515042877,-12.675432220662438,-92.56672603917673,80.89717168966219,1739500.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-19,10.600000381469727,12.0,9.649999618530273,11.40999984741211,11.40999984741211,25800,51.12212179201922,46.13911066321982,13.793383994027963,12.316592802208431,22.82189967972614,13.05499987602234,3.2881000723185387,1.2994479623003823,1.281495563178431,0.017952399121951235,4.064988702321085,-45.606777127697235,-93.46597706637044,78.0400603283789,1677300.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-20,11.545000076293945,11.9350004196167,11.25,11.479999542236328,11.479999542236328,35400,50.48634714667589,46.79184999360277,13.566395027683596,12.281040137314458,22.82775450572865,13.084499883651734,3.3412452615748194,0.946574751683924,1.2145114008795297,-0.26793664919560567,3.942489536545988,-44.70746035864618,-92.60623887116448,78.24115512983238,1703100.0,AIRJ,XLI,Industrials,1.0,720695360
2024-03-21,11.020000457763672,11.725000381469727,11.020000457763672,11.5,11.5,5300,49.895984975999944,46.93037423556882,13.367690695736236,12.249626780644727,22.83428672563049,13.11749987602234,3.4007130264141896,0.6649039811107542,1.1045899169257747,-0.43968593581502047,3.709811742479611,-38.1727281296468,-92.4342917006442,78.52409432043672,1738500.0,AIRJ,XLI,Industrials,1.0,720695360
